id	doc	requirement	acceptance_test	state	witness
FIXA-0008-أ	FIXA	معيارُ التكويد «CS-07	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	غيرُ مقيس	
FIXA-0008-ب	FIXA	العطالةُ بمفتاحٍ مركَّبٍ لكلِّ فعلٍ ذي أثر»: إعادةُ النداءِ ترجع مرجعَ الأثرِ الأولِ ولا تولّد ثانيًا	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	مُغلقٌ بشاهد	tests/attribution_reversal_test.php · tests/bank_reconciliation_test.php · tests/cap_w2_ledger_test.php · tests/claims_test.php · tests/collection_control_test.php · tests/event_publisher_test.php · tests/idempotency_resend_test.php · tests/maintenance_cost_publish_test.php · tests/n06_transaction_bounds_test.php · tests/n07_n08_api_contract_test.php · tests/payroll_run_cycle_test.php
FIXA-0008-ج	FIXA	والمفتاحُ من محتوى الطلبِ لا من وقته · والنمطُ الصحيح: $key = sha1($actor.&apos;|&apos;.$code.&apos;|&apos;.$refId.&apos;|&apos;.$amount); if($r=ProcessedOperations::find($key)) return $r->result;	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	مُغلقٌ بشاهد	tests/cap_w2_ledger_test.php · tests/collection_control_test.php · tests/maintenance_cost_publish_test.php · tests/n06_transaction_bounds_test.php · tests/n07_n08_api_contract_test.php · tests/payroll_run_cycle_test.php
FIXA-0008-د	FIXA	◆ والعطالةُ لا تعمل إلا بإطفاءِ الإبلاغِ الرامي	اختبارُ معيار: اختبارُ تكرار: خمسُ إعاداتٍ لطلبٍ واحدٍ تُنتج صفًّا واحدًا وترجع مرجعَه	مُغطًّى	
FIXA-0009-أ	FIXA	معيارُ التكويد «CS-08	اختبارُ معيار: مسحٌ آليّ: صفرُ DELETE في خدماتِ الماليةِ والعقودِ والأصول	غيرُ مقيس	
FIXA-0009-ب	FIXA	العكسُ حركةٌ جديدةٌ بمرجعِها لا حذفٌ»: لكلِّ فعلٍ ذي أثرٍ ماليٍّ أو تعاقديٍّ فعلُ عكسٍ أو حكمٌ صريحٌ «لا عكسَ له بطبيعته» · والنمطُ الصحيح: $svc->reverse($originalId, $reason, $actor); // يُنشئ حركةً عاكسةً بمرجعِ الأصلِ ولا يمحوه	اختبارُ معيار: مسحٌ آليّ: صفرُ DELETE في خدماتِ الماليةِ والعقودِ والأصول	غيرُ مقيس	
FIXA-0009-ج	FIXA	◆ وصفرُ دالةِ حذفٍ في خدماتِ المجالِ الماليّ	اختبارُ معيار: مسحٌ آليّ: صفرُ DELETE في خدماتِ الماليةِ والعقودِ والأصول	غيرُ مقيس	
FIXA-0010-أ	FIXA	معيارُ التكويد «CS-09	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	غيرُ مقيس	
FIXA-0010-ب	FIXA	التدقيقُ قبلَ وبعدَ من طبقةٍ مشتركةٍ لا من الشاشة»: كلُّ كتابةٍ تسجّل القيمةَ قبلَ وبعدَ والفاعلَ بصفتِه والوقتَ	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	مُغلقٌ بشاهد	tests/audit_trail_test.php
FIXA-0010-ج	FIXA	وتُكتب من الطبقةِ المشتركة · والنمطُ الصحيح: AuditTrail::record($table,$pk,$before,$after,$actor,$actorRole,$actionCode);	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	مُغلقٌ بشاهد	tests/audit_trail_test.php
FIXA-0010-د	FIXA	◆ ولا اعتمادَ على قادحٍ وحدَه	اختبارُ معيار: اختبارُ سجل: كلُّ كتابةٍ في اختبارٍ حيٍّ تُنتج صفَّ تدقيقٍ بالقيمتين	غيرُ مقيس	
FIXA-0011-أ	FIXA	معيارُ التكويد «CS-10	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	غيرُ مقيس	
FIXA-0011-ب	FIXA	الحقلُ الحساسُ يُحجب في الخادمِ لا في العرض»: الحقلُ الذي لا يملكه المستخدمُ لا يُرسَل في الاستجابةِ أصلًا	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	مُغلقٌ بشاهد	tests/n21_ownership_confidentiality_test.php
FIXA-0011-ج	FIXA	ولا يُخفى بأسلوبِ عرض · والنمطُ الصحيح: $cols = FieldGovernor::allowedFor($screen,$role); $sql = &apos;SELECT &apos;.implode(&apos;,&apos;,$cols).&apos; FROM ...&apos;;	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	مُغلقٌ بشاهد	tests/n21_ownership_confidentiality_test.php
FIXA-0011-د	FIXA	◆ وفحصُ الاستجابةِ الخامِّ بحسابين مختلفَي الصلاحيةِ هو الشاهدُ الوحيد	اختبارُ معيار: اختبارُ حجب: استجابتان لحسابين — والحساسُ غائبٌ نصًّا في غيرِ المخوَّل	غيرُ مقيس	
FIXA-0012-أ	FIXA	معيارُ التكويد «CS-11 — المستندُ المعتمدُ لا رجعيةَ فيه» — نطاقُ الحكم	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXA-0012-ب	FIXA	بعدَ الاعتمادِ يُمنع التعديلُ والحذفُ من القاعدةِ لا من التطبيق	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXA-0012-ج	FIXA	والتصحيحُ حركةٌ جديدة · والنمطُ الصحيح: ALTER TABLE x ADD CONSTRAINT chk_approved_immutable ..	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXA-0012-د	FIXA	+ قادحٌ يرفض UPDATE على المعتمد	اختبارُ معيار: اختبارُ رجعية: محاولةُ تعديلٍ من القاعدةِ مباشرةً تُرفض	غيرُ مقيس	
FIXA-0013-أ	FIXA	معيارُ التكويد «CS-12 — صفرُ استثناءٍ مبتلَعٍ صامتًا» — نطاقُ الحكم	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	غيرُ مقيس	
FIXA-0013-ب	FIXA	لا catch فارغٍ ولا catch يكتب سجلًّا ويكمل	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	غيرُ مقيس	
FIXA-0013-ج	FIXA	والفشلُ يُرفع أو يُرجَع رمزًا للمستخدم · والنمطُ الصحيح: catch(Throwable $e){ $db->rollback(); Log::error($e); return [&apos;ok&apos;=>false,&apos;code&apos;=>&apos;ERR-1042&apos;,&apos;msg&apos;=>&apos;...&apos;]; }	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	مُغلقٌ بشاهد	tools/fix_checks.php
FIXA-0013-د	FIXA	◆ وصفرُ catch يبتلع ثم يعرض نجاحًا	اختبارُ معيار: مسحٌ آليّ: صفرُ كتلةِ catch فارغةٍ أو بلا إرجاعِ خطأٍ في الأسطحِ والخدمات	غيرُ مقيس	
FIXA-0045-أ	FIXA	قاعدةُ الإغلاق «CL-01 — ◆ الإصلاحُ وحدَه لا يُغلق بندًا» — نطاقُ الحكم	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0045-ب	FIXA	حالتُه «التنفيذُ منجَز»	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0045-ج	FIXA	والإغلاقُ لا يقع إلا بحالةِ «الدليلُ مُثبَت»	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0045-د	FIXA	◆ ولكلِّ بندٍ اختبارُ قبولٍ جاهزٌ للتشغيلِ في عمودِه	اختبارُ قاعدة: «◆ الإصلاحُ وحدَه لا يُغلق بندًا» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0046-أ	FIXA	قاعدةُ الإغلاق «CL-02	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0046-ب	FIXA	◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة»: فالتحققُ المضادُّ أسقط ستةً وسبعينَ ادعاءَ حجبٍ	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0046-ج	FIXA	والادعاءُ الذي لا يصمد ليس حاجبًا	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0046-د	FIXA	◆ ولا يُرفع بندٌ إلى حاجبٍ بلا تحققٍ مضادٍّ يصمد	اختبارُ قاعدة: «◆ الحواجبُ نزلت من تسعةٍ وثمانينَ ادعاءً إلى ثلاثةَ عشرَ مثبتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0047-أ	FIXA	قاعدةُ الإغلاق «CL-03 — درجةُ التحققِ تُعلَن مع كلِّ بند» — نطاقُ الحكم	اختبارُ قاعدة: «درجةُ التحققِ تُعلَن مع كلِّ بند» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0047-ب	FIXA	أربعُ مئةٍ وسبعٌ وأربعون مؤكَّدةً بالدليلِ المباشرِ · ومئةٌ وثمانٌ وأربعون مرجَّحة	اختبارُ قاعدة: «درجةُ التحققِ تُعلَن مع كلِّ بند» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0047-ج	FIXA	◆ والمرجَّحةُ لا تُساوى بالمؤكَّدةِ في ترتيبِ التنفيذ	اختبارُ قاعدة: «درجةُ التحققِ تُعلَن مع كلِّ بند» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0048-أ	FIXA	قاعدةُ الإغلاق «CL-04	اختبارُ قاعدة: «◆ ما سقط في التحققِ يُعزل ولا يُعمل به» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0048-ب	FIXA	◆ ما سقط في التحققِ يُعزل ولا يُعمل به»: ستٌّ وتسعون ملاحظةً في سجلٍّ مستقلٍّ موسومٍ «لا يُطلب من المبرمجِ إصلاحُها»	اختبارُ قاعدة: «◆ ما سقط في التحققِ يُعزل ولا يُعمل به» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0048-ج	FIXA	◆ ولا تُعاد إلى السجلِ الجامعِ إلا بدليلٍ جديدٍ يصمد	اختبارُ قاعدة: «◆ ما سقط في التحققِ يُعزل ولا يُعمل به» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0049-أ	FIXA	قاعدةُ الإغلاق «CL-05	اختبارُ قاعدة: «الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0049-ب	FIXA	الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة»: فتحديثُ حالةِ بندٍ يحدّث الإحصاءَ آليًّا	اختبارُ قاعدة: «الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0049-ج	FIXA	◆ ولا يُقرأ رقمٌ ثابتٌ في تقريرِ حالةٍ متغيرة	اختبارُ قاعدة: «الإحصاءاتُ بمعادلاتٍ حيةٍ لا أرقامٍ ثابتة» مطبَّقةٌ في سجلِّ الحالات	غيرُ مقيس	
FIXA-0050-أ	FIXA	توزّعُ المخالفاتِ بالوثيقة «M-14 — الحوكمةُ والالتزام» — نطاقُ الحكم	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0050-ب	FIXA	١٧٤ مخالفةً = ٢٩٪ · ◆ أقلُّ وثيقةٍ تطبيقًا	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0050-ج	FIXA	والحوكمةُ أسوأُ موضعٍ للضعفِ لأنها تحمي الباقي · ◆ وستَّ عشرةَ ملاحظةً من فئتَي الحجبِ والجوهرِ في إدارةِ الحوكمةِ وحدَها	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0051-أ	FIXA	توزّعُ المخالفاتِ بالوثيقة «INJAZ-FRD-01	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0051-ب	FIXA	المتطلباتُ الوظيفيةُ الموحَّدة»: ١٥٦ مخالفةً = ٢٦٪ · دوراتٌ ومستنداتٌ وأفعالٌ غيرُ مطابقة · وأكثرُها في المشترياتِ والنقلِ والمخازن	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0052-أ	FIXA	توزّعُ المخالفاتِ بالوثيقة «INJAZ-UX-01	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0052-ب	FIXA	الشاشاتُ وتجربةُ المستخدم»: ١٣١ مخالفةً = ٢٢٪ · السايدبارُ والمناظرُ والأعمدةُ والفلاترُ والتصدير · ◆ وثلاثونَ منها «مجموعةٌ خاطئة»	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0052-ج	FIXA	فالشاشةُ تعمل ولا تُوجد	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0053-أ	FIXA	توزّعُ المخالفاتِ بالوثيقة «INJAZ-CORE-01	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0053-ب	FIXA	الدستورُ والمعمارية»: ٥٩ مخالفةً = ١٠٪ · مبادئُ غيرُ مُنفَذةٍ بنيويًّا · ◆ وأخطرُها المبدأُ الخامس: الحارسُ في الخادمِ لا في العرض	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0054-أ	FIXA	توزّعُ المخالفاتِ بالوثيقة «UXR-01 — إعادةُ بناءِ الواجهة» — نطاقُ الحكم	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0054-ب	FIXA	٣٩ مخالفةً = ٧٪ · القشرةُ والمكوناتُ والحالاتُ والوصول · والرقمُ منخفضٌ لأن المواصفةَ حديثةٌ لا لأنها مطبَّقة	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0055-أ	FIXA	توزّعُ المخالفاتِ بالوثيقة «INJAZ-DELIVERY-01	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0055-ب	FIXA	التنفيذُ والتتبعُ والدليل»: ٣٦ مخالفةً = ٦٪ · الأدلةُ والبواباتُ وحالاتُ الإغلاق · ◆ ومنها البوابتان الخاويتان	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
FIXA-0055-ج	FIXA	وهما أخطرُ من عددِهما	اختبارُ تتبع: كلُّ مخالفةٍ منسوبةٌ لوثيقتِها وبندِها	غيرُ مقيس	
